ieu-b-4813	HG00560	HG00560	ieu-b-4813	EAS	165.467	CHS	EAS
ieu-b-4813	HG00565	HG00565	ieu-b-4813	EAS	-1147.45	CHS	EAS
ieu-b-4813	HG00566	HG00566	ieu-b-4813	EAS	-559.91	CHS	EAS
ieu-b-4813	HG00580	HG00580	ieu-b-4813	EAS	-991.447	CHS	EAS
ieu-b-4813	HG00581	HG00581	ieu-b-4813	EAS	-714.03	CHS	EAS
ieu-b-4813	HG00583	HG00583	ieu-b-4813	EAS	-193.503	CHS	EAS
ieu-b-4813	HG00584	HG00584	ieu-b-4813	EAS	-924.075	CHS	EAS
ieu-b-4813	HG00589	HG00589	ieu-b-4813	EAS	-411.862	CHS	EAS
ieu-b-4813	HG00590	HG00590	ieu-b-4813	EAS	141.951	CHS	EAS
ieu-b-4813	HG00592	HG00592	ieu-b-4813	EAS	-202.291	CHS	EAS
ieu-b-4813	HG00593	HG00593	ieu-b-4813	EAS	-320.825	CHS	EAS
ieu-b-4813	HG00595	HG00595	ieu-b-4813	EAS	-754.84	CHS	EAS
ieu-b-4813	HG00596	HG00596	ieu-b-4813	EAS	-359.131	CHS	EAS
ieu-b-4813	HG00598	HG00598	ieu-b-4813	EAS	-654.171	CHS	EAS
ieu-b-4813	HG00599	HG00599	ieu-b-4813	EAS	363.708	CHS	EAS
ieu-b-4813	HG00607	HG00607	ieu-b-4813	EAS	-165.557	CHS	EAS
ieu-b-4813	HG00608	HG00608	ieu-b-4813	EAS	-1437.5	CHS	EAS
ieu-b-4813	HG00610	HG00610	ieu-b-4813	EAS	-493.561	CHS	EAS
ieu-b-4813	HG00611	HG00611	ieu-b-4813	EAS	130.513	CHS	EAS
ieu-b-4813	HG00613	HG00613	ieu-b-4813	EAS	-541.396	CHS	EAS
ieu-b-4813	HG00614	HG00614	ieu-b-4813	EAS	-576.268	CHS	EAS
ieu-b-4813	HG00619	HG00619	ieu-b-4813	EAS	-1875.6	CHS	EAS
